,track_uri,track_name,mood,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
spotify:track:3Qe0dJkQXx7jJWXRxuVqJ0,spotify:track:3Qe0dJkQXx7jJWXRxuVqJ0,Easy,happy,spotify:artist:6twIAGnYuIT1pncMAsXnEm,Commodores,adult standards,67,1101921,0.577,0.481,10,-10.581,0,0.03,0.204,0.00229,0.317,0.311,132.159,4
spotify:track:74JdR9aXE6I74oS1BVRsvb,spotify:track:74JdR9aXE6I74oS1BVRsvb,O-o-h Child,happy,spotify:artist:3Inrg8cs8oc4q8oPES4a6S,The Five Stairsteps,chicago soul,53,46301,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.369,4
spotify:track:3zBhihYUHBmGd2bcQIobrF,spotify:track:3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,happy,spotify:artist:60df5JBRRPcnSpsIMxxwQm,Otis Redding,classic soul,74,1653904,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4
spotify:track:2oezpnnea1VXHpJEbqnBhw,spotify:track:2oezpnnea1VXHpJEbqnBhw,It's Your Thing,happy,spotify:artist:53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,classic soul,65,1130195,0.378,0.682,10,-10.228,1,0.124,0.0777,2.83e-06,0.0573,0.89,185.273,4
spotify:track:0dMd4rilfd6gPbXaLpNYhu,spotify:track:0dMd4rilfd6gPbXaLpNYhu,Higher Ground,happy,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,adult standards,80,4659022,0.716,0.85,8,-9.949,1,0.0426,0.0631,0.00133,0.189,0.821,125.474,4
spotify:track:7kWhdmRYv8CqbWNqfojqVd,spotify:track:7kWhdmRYv8CqbWNqfojqVd,Let's Stay Together,happy,spotify:artist:3dkbV4qihUeMsqN4vBGg93,Al Green,classic soul,68,1373771,0.746,0.273,5,-16.63,1,0.0573,0.606,0.0168,0.0526,0.502,101.952,4
spotify:track:6G7MHIvSDR3ehXPkuDFAlM,spotify:track:6G7MHIvSDR3ehXPkuDFAlM,California Dreamin',happy,spotify:artist:0vqkz1b2qBkoYrGMj2CUWq,Bobby Womack,classic soul,61,483386,0.47,0.385,6,-13.159,0,0.0296,0.767,0.0653,0.179,0.694,112.377,4
spotify:track:4XsH9zBWPOCdXoH9ZDdS8r,spotify:track:4XsH9zBWPOCdXoH9ZDdS8r,Superfly,happy,spotify:artist:2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,chicago soul,63,754371,0.784,0.708,2,-9.141,1,0.11,0.457,7.5e-05,0.0913,0.749,120.109,4
spotify:track:2m3qhWMiEjqgkfslIRf4pg,spotify:track:2m3qhWMiEjqgkfslIRf4pg,Baby (You've Got What It Takes),happy,spotify:artist:32LHRiof0sa4taYew9i3Fa,Dinah Washington,adult standards,60,314557,0.673,0.598,3,-9.232,1,0.0687,0.85,0.00147,0.652,0.802,133.383,4
spotify:track:1XvCs8az0V297Ex0I9VAPu,spotify:track:1XvCs8az0V297Ex0I9VAPu,Family Affair,happy,spotify:artist:6hA6GJ2yJA08ifsAplkUr0,Sly Stone,funk,32,8915,0.748,0.719,2,-11.172,0,0.0421,0.362,0.139,0.114,0.737,107.962,4
spotify:track:0CPwNXw5qD9588d86nropo,spotify:track:0CPwNXw5qD9588d86nropo,This Old Heart Of Mine (Is Weak For You) - Single Version / Mono,happy,spotify:artist:53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,classic soul,65,1130195,0.541,0.649,5,-7.579,1,0.0362,0.348,0.0,0.147,0.905,65.383,4
spotify:track:4a01ClusxuZiloOK5UgLUn,spotify:track:4a01ClusxuZiloOK5UgLUn,You Keep Me Hangin' On,happy,spotify:artist:57bUPid8xztkieZfS7OlEV,The Supremes,adult standards,67,1160756,0.682,0.612,8,-7.004,0,0.0381,0.284,0.0,0.0783,0.845,127.647,4
spotify:track:4u2KDCwcj8WGcFXDhy1aKL,spotify:track:4u2KDCwcj8WGcFXDhy1aKL,The World (Is Going Up In Flames),happy,spotify:artist:462T0buQ5ScBUQCRpodDRf,Charles Bradley,funk,58,364237,0.715,0.6,5,-7.728,0,0.0264,0.0714,0.00165,0.0876,0.77,86.989,4
spotify:track:4Q5HmyNvQHlfylzGY7V3Wr,spotify:track:4Q5HmyNvQHlfylzGY7V3Wr,The Rubberband Man,happy,spotify:artist:5fbhwqYYh4YwUoEs582mq5,The Spinners,classic soul,62,525037,0.81,0.536,10,-11.573,1,0.0583,0.466,0.00074,0.0401,0.957,97.311,4
spotify:track:58IiROv3C3SPnYEmx8zxcE,spotify:track:58IiROv3C3SPnYEmx8zxcE,Snatching It Back,happy,spotify:artist:7lffJlv0nRl0sIsHDmo0SB,Clarence Carter,classic soul,52,113965,0.669,0.687,1,-9.999,1,0.0552,0.534,3.22e-05,0.233,0.918,102.211,4
spotify:track:1ijrMIqQvZNsnoqGukPzFD,spotify:track:1ijrMIqQvZNsnoqGukPzFD,I'm Forrest... Forrest Gump,happy,spotify:artist:0Xk15jHKly4c3AhPr5vjoA,Alan Silvestri,scorecore,65,206922,0.402,0.046,5,-22.779,1,0.033,0.979,0.513,0.0771,0.0967,104.425,4
spotify:track:644es5aYPJghtZLjM1rmSP,spotify:track:644es5aYPJghtZLjM1rmSP,Concerning Hobbits,happy,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,Howard Shore,canadian classical,69,349043,0.488,0.0629,2,-21.524,1,0.0342,0.843,0.406,0.133,0.175,104.311,4
spotify:track:2TZbQZXOuR8osP2AK8yYMN,spotify:track:2TZbQZXOuR8osP2AK8yYMN,Theme From Jurassic Park,happy,spotify:artist:3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,81,950036,0.144,0.132,10,-19.115,1,0.0333,0.946,0.779,0.115,0.0627,102.283,3
spotify:track:7iqFh7Vftu6YfwZCSekgtU,spotify:track:7iqFh7Vftu6YfwZCSekgtU,My Neighbour TOTORO - from 'My Neighbor Totoro',happy,spotify:artist:7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,anime,68,450745,0.177,0.295,0,-14.321,1,0.0378,0.771,0.752,0.0836,0.108,79.675,4
spotify:track:1ucCVtG5dKmgvCnXHAnhR9,spotify:track:1ucCVtG5dKmgvCnXHAnhR9,Now We Are Free,happy,spotify:artist:3C4MmUJYQN9svNdedAR2BK,Lisa Gerrard,bow pop,65,118660,0.334,0.218,9,-18.612,1,0.033,0.592,0.101,0.104,0.0395,138.077,4
spotify:track:4NzyM0AAmN2ucaBlTXbQQT,spotify:track:4NzyM0AAmN2ucaBlTXbQQT,The John Dunbar Theme (film version),happy,spotify:artist:7ctAOUlIAs7yuMODWE2Fyz,John Barry,adult standards,60,68795,0.105,0.0616,3,-28.12,1,0.0458,0.855,0.94,0.112,0.0378,91.718,3
spotify:track:4wZdal5NzPtwKcjLMt7vJj,spotify:track:4wZdal5NzPtwKcjLMt7vJj,Define Dancing,happy,spotify:artist:1csBgT42N4pPPs1HJhxXIK,Thomas Newman,scorecore,66,174459,0.458,0.386,1,-13.752,1,0.0295,0.806,0.886,0.12,0.0972,98.925,4
spotify:track:6opPrJUpq4Pl5c84eCwLmo,spotify:track:6opPrJUpq4Pl5c84eCwLmo,Gabriel's Oboe,happy,spotify:artist:1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,classic soundtrack,69,713173,0.233,0.195,2,-17.202,1,0.0461,0.96,0.914,0.0793,0.0675,61.211,4
spotify:track:17oLsEzzlGFlrBKViCzmGc,spotify:track:17oLsEzzlGFlrBKViCzmGc,Merry Christmas Mr. Lawrence,happy,spotify:artist:1tcgfoMTT1szjUeaikxRjA,Ryuichi Sakamoto,anime score,60,449128,0.479,0.174,10,-18.021,0,0.0371,0.952,0.841,0.115,0.296,103.577,4
spotify:track:7ChcR1Vdev6qnpcELoU5tI,spotify:track:7ChcR1Vdev6qnpcELoU5tI,Hollow in the Ferns,happy,spotify:artist:526q7RxT5KA1VGeQ5GMSHO,Craig Armstrong,british soundtrack,61,58398,0.218,0.141,2,-17.303,0,0.0449,0.572,0.855,0.118,0.049,84.735,4
spotify:track:7Lnd4du5ZNl0K82p5QFi5H,spotify:track:7Lnd4du5ZNl0K82p5QFi5H,Under the Stars,happy,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,german soundtrack,78,2331231,0.296,0.254,7,-16.414,1,0.0441,0.588,0.574,0.224,0.107,107.086,3
spotify:track:0qnj9ufJJM6Xk4xuoyvHZp,spotify:track:0qnj9ufJJM6Xk4xuoyvHZp,"Vuelie - From ""Frozen""/Score",happy,spotify:artist:1GjWNGbMtHDQ7CNYf2d7cw,Christophe Beck,canadian soundtrack,62,18342,0.334,0.145,9,-14.682,0,0.0337,0.975,0.281,0.085,0.195,87.617,4
spotify:track:1uNhvxpkPrNHUNfeclo6xD,spotify:track:1uNhvxpkPrNHUNfeclo6xD,Mr. Moustafa,happy,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,compositional ambient,69,236993,0.515,0.307,5,-15.087,1,0.0316,0.962,0.967,0.108,0.327,150.096,4
spotify:track:2ITcTvOeKgwLGjmmZrpdCW,spotify:track:2ITcTvOeKgwLGjmmZrpdCW,Toss A Coin To Your Witcher - Solo Piano Version,happy,spotify:artist:0JnNzCUsHuDcUcBatOzuGP,Sonya Belousova,soundtrack,59,11588,0.345,0.198,8,-15.435,1,0.0524,0.99,0.886,0.0954,0.191,202.063,4
spotify:track:4mgVPwEtvXLPhmxCPFNKSi,spotify:track:4mgVPwEtvXLPhmxCPFNKSi,The Mandalorian - Orchestral Version,happy,spotify:artist:24eDfi2MSYo3A87hCcgpIL,Ludwig Goransson,nordic soundtrack,68,74290,0.477,0.243,2,-12.653,0,0.0391,0.832,0.7,0.288,0.117,83.329,4
spotify:track:20g6TJr37OZ9MQjM8odlrW,spotify:track:20g6TJr37OZ9MQjM8odlrW,"The Flight To Neverland - From ""Hook""",happy,spotify:artist:3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,81,950036,0.156,0.361,0,-14.33,1,0.0391,0.77,0.919,0.0715,0.357,84.011,4
spotify:track:6nQImNsFZlgsn9KeMbkjJT,spotify:track:6nQImNsFZlgsn9KeMbkjJT,Emma Suite,happy,spotify:artist:1Iy8JKDTXo8e9HmyTCaTOZ,Isobel Waller-Bridge,na,42,3165,0.325,0.19,0,-14.988,1,0.0395,0.956,0.585,0.0932,0.14,118.507,4
spotify:track:0N6TuzP1jXjTT6gJO1tyFN,spotify:track:0N6TuzP1jXjTT6gJO1tyFN,"""Take Her to Sea, Mr. Murdoch""",happy,spotify:artist:3PhL2Vdao2v8SS8AptuhAr,James Horner,soundtrack,69,230832,0.184,0.115,7,-22.466,1,0.038,0.757,0.972,0.102,0.0396,129.124,4
spotify:track:6miK1DMb1WONHzH1jh5PLk,spotify:track:6miK1DMb1WONHzH1jh5PLk,The Scare Floor,happy,spotify:artist:3HQyFCFFfJO3KKBlUfZsyW,Randy Newman,disney,64,153568,0.552,0.365,2,-9.806,0,0.03,0.486,0.338,0.105,0.381,100.034,4
spotify:track:5TLBCv54hqLxMPfVQ8JMzq,spotify:track:5TLBCv54hqLxMPfVQ8JMzq,The Blue Planet,happy,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,german soundtrack,78,2331231,0.0824,0.393,4,-11.488,0,0.0349,0.063,0.84,0.316,0.0384,83.916,5
spotify:track:1e3hPMCGrwPXYZ1DQhsiCE,spotify:track:1e3hPMCGrwPXYZ1DQhsiCE,Fairytale,happy,spotify:artist:1BxqJ6pOCi8mkSjCbFYjpW,Harry Gregson-Williams,british soundtrack,62,92785,0.0877,0.163,8,-18.769,1,0.0362,0.722,0.501,0.463,0.103,83.13,3
spotify:track:1YYKKW40noxJ8BNBODnriF,spotify:track:1YYKKW40noxJ8BNBODnriF,Raiders March,happy,spotify:artist:3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,81,950036,0.422,0.351,0,-13.002,1,0.0352,0.73,0.904,0.0851,0.168,132.31,4
spotify:track:7iocNjLrxPHLl8njgRlv5U,spotify:track:7iocNjLrxPHLl8njgRlv5U,Married Life,happy,spotify:artist:4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,soundtrack,66,184338,0.278,0.0675,0,-20.946,1,0.04,0.97,0.732,0.0812,0.112,82.626,3
spotify:track:39IOkz6LpC1qc5Wnt0T07r,spotify:track:39IOkz6LpC1qc5Wnt0T07r,Dance of the Druids (feat. Raya Yarbrough),happy,spotify:artist:2ifvIECHAlEgPMBuBOJ0lG,Bear McCreary,epicore,63,80202,0.179,0.341,9,-14.183,0,0.0475,0.438,0.659,0.126,0.0369,139.91,3
spotify:track:4GjD1FcG5UkQUuHE4pI1Fa,spotify:track:4GjD1FcG5UkQUuHE4pI1Fa,Field Trip,happy,spotify:artist:1csBgT42N4pPPs1HJhxXIK,Thomas Newman,scorecore,66,174459,0.274,0.115,7,-19.037,1,0.034,0.967,0.876,0.0994,0.172,83.641,3
spotify:track:1LcNtS9B22LgIHxd9gTGcV,spotify:track:1LcNtS9B22LgIHxd9gTGcV,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,happy,spotify:artist:3fYr24qYhJejxewFrckFE4,London Metropolitan Orchestra,soundtrack,56,15330,0.0842,0.176,5,-17.619,1,0.0376,0.972,0.97,0.102,0.0392,84.325,3
spotify:track:0zbwFtTdUek8ug8RwVqi2L,spotify:track:0zbwFtTdUek8ug8RwVqi2L,Mary’s Theme,happy,spotify:artist:2FdBheCRIgBMhygsbki1mO,Takatsugu Muramatsu,anime score,42,4758,0.46,0.456,7,-9.754,1,0.0262,0.947,0.893,0.0915,0.216,99.978,3
spotify:track:0LrA0EtiJsr4tDHIGw82OW,spotify:track:0LrA0EtiJsr4tDHIGw82OW,My Father's Favourite,happy,spotify:artist:1W42coQfIlt6btgqpfJWYQ,Patrick Doyle,british soundtrack,61,62814,0.109,0.0693,8,-21.196,1,0.0388,0.986,0.931,0.13,0.0411,58.869,4
spotify:track:3oEllCjRbaRJrZKtZVLsDJ,spotify:track:3oEllCjRbaRJrZKtZVLsDJ,"Transformation - From ""Brother Bear""/Soundtrack Version",happy,spotify:artist:6POdwLUtKqP6qQ9bRBx7NZ,Bulgarian Women's Choir,women's choir,35,1170,0.181,0.673,7,-8.675,1,0.0515,0.0965,9.52e-06,0.0915,0.254,186.145,4
spotify:track:2oDlOeEQIVRNxWHaTVGKHh,spotify:track:2oDlOeEQIVRNxWHaTVGKHh,"Flying Theme - From ""E.T""",happy,spotify:artist:3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,81,950036,0.116,0.296,0,-14.185,1,0.038,0.848,0.856,0.0751,0.0542,75.615,3
spotify:track:5xlq7bxuhPDUEI5GQFS4zQ,spotify:track:5xlq7bxuhPDUEI5GQFS4zQ,The Bell Tower,happy,spotify:artist:5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,broadway,62,82481,0.0821,0.0321,9,-26.248,1,0.0382,0.938,0.514,0.207,0.0553,172.063,3
spotify:track:1Tagk5ZF4incKeLU5GkD8C,spotify:track:1Tagk5ZF4incKeLU5GkD8C,End of Story (Credits),happy,spotify:artist:3HQyFCFFfJO3KKBlUfZsyW,Randy Newman,disney,64,153568,0.299,0.0692,4,-15.483,1,0.0418,0.984,0.369,0.0833,0.194,121.017,4
spotify:track:0AeUTVVGVWgwPCpPGAm6sT,spotify:track:0AeUTVVGVWgwPCpPGAm6sT,Making Water,happy,spotify:artist:1BxqJ6pOCi8mkSjCbFYjpW,Harry Gregson-Williams,british soundtrack,62,92785,0.495,0.335,10,-18.848,1,0.0494,0.826,0.873,0.104,0.0384,115.952,4
spotify:track:5wsHtmFHWntJzcN6n8ivjd,spotify:track:5wsHtmFHWntJzcN6n8ivjd,Rey's Theme,happy,spotify:artist:3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,81,950036,0.234,0.139,9,-16.854,0,0.0342,0.975,0.889,0.0814,0.12,102.682,4
spotify:track:1Wd7EwZcoAfCAEi9FF6G6b,spotify:track:1Wd7EwZcoAfCAEi9FF6G6b,The Theory of Everything,happy,spotify:artist:3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,bow pop,64,172506,0.421,0.117,2,-17.703,1,0.04,0.842,0.948,0.116,0.181,104.111,4
spotify:track:7IyaRftrvTRwBbddDUrn4f,spotify:track:7IyaRftrvTRwBbddDUrn4f,La valse d'Amélie,happy,spotify:artist:00sazWvoTLOqg5MFwC68Um,Yann Tiersen,bow pop,68,827105,0.433,0.564,9,-8.917,0,0.0405,0.713,0.275,0.117,0.855,192.073,3
spotify:track:7mJNJKQ1eZFKMmJoaqyw55,spotify:track:7mJNJKQ1eZFKMmJoaqyw55,The bioluminescence of the night,happy,spotify:artist:3PhL2Vdao2v8SS8AptuhAr,James Horner,soundtrack,69,230832,0.186,0.0359,1,-28.056,0,0.0369,0.473,0.202,0.0792,0.0391,127.743,3
spotify:track:0cKJ9VKdpwPA0MryV8K0vq,spotify:track:0cKJ9VKdpwPA0MryV8K0vq,A Little Chaos,happy,spotify:artist:71tFaKKy6x1inyCFHjpzUE,Peter Gregson,compositional ambient,45,6597,0.432,0.219,3,-15.037,1,0.039,0.757,0.789,0.0822,0.0928,138.003,3
spotify:track:4Mbloi1I0HIBIYPsuP5EAG,spotify:track:4Mbloi1I0HIBIYPsuP5EAG,Enchanted Suite,happy,spotify:artist:5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,broadway,62,82481,0.179,0.395,7,-9.612,1,0.0313,0.907,0.688,0.0652,0.177,173.391,4
spotify:track:1ybtJbR4ARqmjl6dD2VtYU,spotify:track:1ybtJbR4ARqmjl6dD2VtYU,Road To Perdition,happy,spotify:artist:1csBgT42N4pPPs1HJhxXIK,Thomas Newman,scorecore,66,174459,0.151,0.103,9,-22.221,1,0.0412,0.918,0.852,0.0756,0.036,97.5,1
spotify:track:5tgyHc2LLF0BI2udBTMFJz,spotify:track:5tgyHc2LLF0BI2udBTMFJz,The Burning Bush - The Prince Of Egypt/Soundtrack Version,happy,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,na,0,1058156,0.0918,0.0587,9,-24.013,0,0.0381,0.847,0.876,0.117,0.0362,86.515,5
spotify:track:3HohQPAZ5xzDs1ANErgk52,spotify:track:3HohQPAZ5xzDs1ANErgk52,The Painted Veil,happy,spotify:artist:1YZhNFBxkEB5UKTgMDvot4,Lang Lang,chinese classical performance,67,154939,0.48,0.176,1,-22.666,1,0.0345,0.814,0.945,0.103,0.128,124.013,4
spotify:track:06c5mZyiTC81gCaQ05sCIG,spotify:track:06c5mZyiTC81gCaQ05sCIG,A Golden Childhood,happy,spotify:artist:1W42coQfIlt6btgqpfJWYQ,Patrick Doyle,british soundtrack,61,62814,0.132,0.0762,7,-22.389,1,0.0384,0.917,0.432,0.095,0.0756,87.111,3
spotify:track:5LeCbkjJuhtqQhwXziPgUn,spotify:track:5LeCbkjJuhtqQhwXziPgUn,To The Stars - Dragonheart/Soundtrack Version,happy,spotify:artist:3shMd6Vll0mOcviQ3hrk8m,Randy Edelman,classic soundtrack,45,20053,0.191,0.265,9,-12.469,0,0.0322,0.926,0.826,0.0428,0.0379,85.018,4
spotify:track:2vPalVURlUvEwv4xsLGbEM,spotify:track:2vPalVURlUvEwv4xsLGbEM,Vianne Sets Up Shop,happy,spotify:artist:1joFZGTRER78nUsWtgHCHR,Rachel Portman,british soundtrack,57,46447,0.659,0.407,2,-14.7,0,0.0397,0.376,0.486,0.372,0.593,106.603,4
spotify:track:2LhA68Vm5k6lh0QenNFrDV,spotify:track:2LhA68Vm5k6lh0QenNFrDV,"Glasgow Love Theme - From ""Love Actually""",happy,spotify:artist:526q7RxT5KA1VGeQ5GMSHO,Craig Armstrong,british soundtrack,61,58398,0.199,0.0974,9,-18.566,1,0.0373,0.979,0.838,0.0947,0.0372,135.663,4
spotify:track:0ByRFYqhIaKQqWXShfoOTw,spotify:track:0ByRFYqhIaKQqWXShfoOTw,Hope,happy,spotify:artist:2M4eNCvV3CJUswavkhAQg2,James Newton Howard,scorecore,66,245087,0.0889,0.00958,9,-35.419,0,0.0454,0.763,0.129,0.0793,0.0556,80.418,4
spotify:track:4axwWfy5bqOQeZ0adeJ6XU,spotify:track:4axwWfy5bqOQeZ0adeJ6XU,Leaping Penguins,happy,spotify:artist:0NdNx5JwLDvas2LsMVTSyQ,George Fenton,british soundtrack,39,10218,0.339,0.254,2,-16.339,1,0.0386,0.826,0.444,0.278,0.167,122.022,3
spotify:track:4jVaVybiUiKHPd0SxfU3ZK,spotify:track:4jVaVybiUiKHPd0SxfU3ZK,Score Suite,happy,spotify:artist:1upi0p1RPmbUDRvbDjxNKn,Nate Heller,na,25,560,0.359,0.2,5,-14.776,1,0.0348,0.853,0.891,0.167,0.083,146.489,4
spotify:track:2X45IIBeZpqfxdQhRQQhV5,spotify:track:2X45IIBeZpqfxdQhRQQhV5,Jojo's Theme,happy,spotify:artist:4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,soundtrack,66,184338,0.308,0.15,9,-18.648,0,0.0329,0.941,0.0716,0.102,0.0516,106.9,4
spotify:track:6QuCKdMsTW8ppnUiFmxJLF,spotify:track:6QuCKdMsTW8ppnUiFmxJLF,"Liz On Top Of The World - From ""Pride & Prejudice"" Soundtrack",happy,spotify:artist:1Dot4uMsJMx8n1Xi7gAdV6,Jean-Yves Thibaudet,classical piano,61,27573,0.217,0.117,3,-21.398,1,0.0374,0.975,0.911,0.0573,0.0388,46.755,3
spotify:track:7mQpHyD51jOr6zouLaFbZy,spotify:track:7mQpHyD51jOr6zouLaFbZy,Cinema Paradiso,happy,spotify:artist:1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,classic soundtrack,69,713173,0.176,0.0761,10,-22.762,1,0.0355,0.983,0.795,0.107,0.199,85.42,4
spotify:track:0Cr1H8kCXN5qBAQCHYtVGu,spotify:track:0Cr1H8kCXN5qBAQCHYtVGu,Elisa's Theme,happy,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,compositional ambient,69,236993,0.447,0.168,10,-17.865,1,0.0372,0.988,0.804,0.0979,0.272,180.063,3
spotify:track:1CxT3WZkSuEAxPOKAPzDDl,spotify:track:1CxT3WZkSuEAxPOKAPzDDl,End Titles,happy,spotify:artist:1joFZGTRER78nUsWtgHCHR,Rachel Portman,british soundtrack,57,46447,0.175,0.171,4,-19.589,0,0.0411,0.97,0.9,0.208,0.0746,122.278,4
spotify:track:44sVQfPdCTGM5JLBRHUngc,spotify:track:44sVQfPdCTGM5JLBRHUngc,Come Back to Us,happy,spotify:artist:1csBgT42N4pPPs1HJhxXIK,Thomas Newman,scorecore,66,174459,0.0717,0.0154,7,-30.218,0,0.0419,0.905,0.937,0.0928,0.0356,78.822,3
spotify:track:16iqQIS5kz8tj2EeoDvq7i,spotify:track:16iqQIS5kz8tj2EeoDvq7i,Adventures of a London Gentleman,happy,spotify:artist:1Qu6r22G2M8Xqz0GawYv8P,Christopher Willis,british soundtrack,32,503,0.267,0.272,4,-12.788,1,0.0375,0.949,0.824,0.199,0.15,125.267,4
spotify:track:0V4wGPzv90fKur0eNvOHmI,spotify:track:0V4wGPzv90fKur0eNvOHmI,Flynn Lives,happy,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,electro,81,6949511,0.442,0.271,1,-14.377,1,0.0353,0.951,0.633,0.197,0.0441,108.007,4
spotify:track:3MZwaRLlfyvPSIP7qHpBO8,spotify:track:3MZwaRLlfyvPSIP7qHpBO8,Stationary Cycle,happy,spotify:artist:6N1Kaz3CvRa9VLll5ahk9T,Theodore Shapiro,soundtrack,48,8321,0.488,0.178,11,-16.165,0,0.0337,0.857,0.886,0.088,0.0383,88.463,3
spotify:track:3dmLI1Nr4taudP4luthuNR,spotify:track:3dmLI1Nr4taudP4luthuNR,Flying Vessel,happy,spotify:artist:147dKKwnUn9qesNx8uAs3Z,Ilan Eshkeri,anime score,50,12799,0.221,0.383,7,-12.74,1,0.0474,0.812,0.909,0.144,0.0749,96.289,4
spotify:track:2RcMeNWqc5AUKCrlzMVYcf,spotify:track:2RcMeNWqc5AUKCrlzMVYcf,Little Women,happy,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,compositional ambient,69,236993,0.504,0.299,0,-17.147,1,0.0319,0.972,0.896,0.143,0.565,156.095,3
spotify:track:0v3uGpEhL50txsLyZUY53V,spotify:track:0v3uGpEhL50txsLyZUY53V,La dolce vita - Suite: 5. Cavallino Canzonetta,happy,spotify:artist:0RYyGExpy57GLGa1GtFoVo,Nino Rota,classic soundtrack,55,68681,0.418,0.305,5,-13.074,1,0.0269,0.775,0.946,0.225,0.551,61.633,4
spotify:track:5t9wKmDkwfkTnBiL5CXBKK,spotify:track:5t9wKmDkwfkTnBiL5CXBKK,Octopussy (arr. C. Egan),happy,spotify:artist:09KZU0NsS7jRa5p0SflmGY,Philharmonia Orchestra,british orchestra,62,42781,0.0729,0.195,8,-17.656,1,0.0424,0.836,0.888,0.109,0.0476,78.969,4
spotify:track:70KyIeONrCADvBQS19VmPY,spotify:track:70KyIeONrCADvBQS19VmPY,Wonderful Days Theme II 오케스트라 Version,happy,spotify:artist:35NnUEPKGspM23lTZvK3cb,Czech Philharmonic Orchestra,classical,49,13172,0.168,0.119,2,-16.037,0,0.0342,0.88,0.292,0.236,0.138,72.272,4
spotify:track:6HzJ1o0azdE3P5ORdmYDYR,spotify:track:6HzJ1o0azdE3P5ORdmYDYR,Love Theme,happy,spotify:artist:3shMd6Vll0mOcviQ3hrk8m,Randy Edelman,classic soundtrack,45,20053,0.101,0.123,7,-19.463,1,0.0381,0.876,0.931,0.232,0.076,73.595,5
spotify:track:0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,happy,spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,album rock,84,5682413,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4
spotify:track:6J2rMSRhgb4HuX6dWgM3nJ,spotify:track:6J2rMSRhgb4HuX6dWgM3nJ,I Melt with You,happy,spotify:artist:0fYPQBOx0vsRMmjUba9HgF,Modern English,dance rock,53,108486,0.541,0.81,0,-11.745,1,0.0367,0.000975,0.00158,0.0681,0.647,155.582,4
spotify:track:4v2rkl1mC3zVAz0nXMx9r4,spotify:track:4v2rkl1mC3zVAz0nXMx9r4,Heart Of Glass,happy,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,Blondie,candy pop,71,850003,0.77,0.654,4,-6.108,1,0.0361,0.0539,0.00047,0.0819,0.685,114.82,4
spotify:track:0s1aSsYlLIEiy16LjFWbdp,spotify:track:0s1aSsYlLIEiy16LjFWbdp,Dirty Work,happy,spotify:artist:6P7H3ai06vU1sGvdpBwDmE,Steely Dan,album rock,69,1252560,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,4
spotify:track:5xC8uOesnn0udeXAYlAnoY,spotify:track:5xC8uOesnn0udeXAYlAnoY,Alright,happy,spotify:artist:0sHeX8oQ6o7xic3wMf4NBU,Supergrass,alternative rock,60,392598,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,4
